Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,city mpg,Popularity,MSRP,Car_Type,Value_Score
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,15.0,61,38185,Normal,0.0072528761478959786
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,15.0,61,38790,Normal,0.008052013003250813
Lincoln,2002,premium unleaded (required),275.0,8.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,15.0,61,39775,Normal,0.006898029134532991
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,17.0,61,44560,Normal,0.007371794871794872
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,16.0,61,46560,Normal,0.006657875859195753
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,16.0,61,49515,Normal,0.006241585163539495
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17.0,61,55915,Normal,0.007321509777171441
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,18.0,61,62915,Normal,0.006202801494337717
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,18.0,61,53915,Normal,0.006853980417198808
Lincoln,2017,premium unleaded (recommended),227.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17.0,61,64915,Normal,0.007992057582526682
Lincoln,2017,regular unleaded,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,17.0,61,47515,Normal,0.0072005591764035815
Ford,1998,regular unleaded,195.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,17.0,5657,2655,Normal,0.0066137644908706925
Ford,1999,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,17.0,5657,2702,Normal,0.007271906052393857
Ford,2000,regular unleaded,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,18.0,5657,2937,Normal,0.006587561374795417
Ford,1998,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,21.0,5657,2000,Normal,0.006570233789965445
Ford,1999,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,21.0,5657,2000,Normal,0.1035
Ford,2000,regular unleaded,170.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,18.0,5657,2000,Normal,0.1035
Ford,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,21.0,5657,2079,Normal,0.00789157659975982
Rolls-Royce,2001,premium unleaded (required),325.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Convertible,10.0,86,359990,Luxury,0.0059670514982488
Toyota,2017,regular unleaded,137.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,27.0,2031,18750,Normal,0.006973923590054579
Toyota,2017,regular unleaded,137.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,28.0,2031,19490,Normal,0.006726129551103963
Toyota,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,18965,Normal,0.007637812707549259
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,18965,Normal,0.006728097118619277
Toyota,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,19665,Normal,0.00590424849184957
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,19895,Normal,0.00664835958953606
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,27.0,2031,17550,Normal,0.007793968146391054
Toyota,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28.0,2031,16950,Normal,0.006655092592592593
Toyota,2015,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28.0,2031,21495,Normal,0.005877843087145413
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,22025,Normal,0.0066215632647185834
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,22955,Normal,0.008884913536076327
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,19195,Normal,0.008007549204637369
Toyota,2015,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,22725,Normal,0.009647134995144059
Toyota,2015,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,18565,Normal,0.006481902165682266
Toyota,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,19135,Normal,0.008361391694725029
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,19135,Normal,0.007858979067205289
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,20065,Normal,0.008488139468419548
Toyota,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28.0,2031,17300,Normal,0.006922206048843604
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,23125,Normal,0.008845354704660137
Toyota,2016,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28.0,2031,21665,Normal,0.006452585557063169
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,22195,Normal,0.006888781586995011
Toyota,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,19835,Normal,0.007815924032140249
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,20635,Normal,0.00832634814193909
Toyota,2016,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,22895,Normal,0.008451906659077973
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,27.0,2031,17900,Normal,0.00797529538131042
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,18735,Normal,0.009600515463917526
Toyota,2016,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,29.0,2031,19365,Normal,0.006423532943118715
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,2031,22680,Normal,0.007943300347686547
Toyota,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,21300,Normal,0.008291597106288259
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,2031,18500,Normal,0.009554344341134979
Toyota,2017,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,27.0,2031,21665,Normal,0.006855678359762934
Toyota,2017,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,30.0,2031,19335,Normal,0.008415981864550864
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,2031,21900,Normal,0.007773338176534689
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,2031,21825,Normal,0.00880614657210402
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,2031,18935,Normal,0.007198333017616973
Toyota,2017,regular unleaded,132.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28.0,2031,20445,Normal,0.0076356329537843265
Volkswagen,1992,regular unleaded,158.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,18.0,873,2000,Normal,0.006933652121936641
Volkswagen,1992,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,16.0,873,2000,Normal,0.007437486642444967
Volkswagen,1993,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,16.0,873,2000,Normal,0.007918499652697383
Volkswagen,1994,regular unleaded,178.0,6.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,16.0,873,2000,Normal,0.006334389064844141
Chevrolet,1994,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,22.0,1385,2000,Normal,0.007601689264280951
Chevrolet,1996,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,21.0,1385,2000,Normal,0.007405831027878272
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,53000,Normal,0.006906132169081167
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,57000,Normal,0.0078820004609357
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,62000,Normal,0.008217770929635337
Chevrolet,2014,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,58000,Normal,0.008025413810399598
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,68160,Normal,0.008527002173549573
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,64160,Normal,0.008219856400099035
Chevrolet,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,83000,Luxury,0.009134211263659289
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,63160,Normal,0.006729585556011489
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,64000,Normal,0.007017543859649123
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,55000,Normal,0.00855726584920428
Chevrolet,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,87650,Luxury,0.007638565440149045
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,73450,Normal,0.01011166253101737
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,64450,Normal,0.00812082198564001
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,69450,Normal,0.008434370057986295
Chevrolet,2015,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,60000,Normal,0.010080395794681509
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,59000,Normal,0.007047700902449505
Chevrolet,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,82270,Luxury,0.008260761383428714
Chevrolet,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,86270,Luxury,0.009185686108763032
Chevrolet,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,91650,Luxury,0.008161234137845235
Chevrolet,2015,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,79000,Luxury,0.006757313555830243
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,68450,Normal,0.008479067302596715
Chevrolet,2015,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,59160,Normal,0.008602150537634409
Chevrolet,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,88345,Luxury,0.007674309780065512
Chevrolet,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,79400,Luxury,0.006819953234606391
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,70145,Normal,0.00957112970711297
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,65145,Normal,0.010044150110375277
Chevrolet,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,83400,Luxury,0.01095066185318893
Chevrolet,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,82965,Luxury,0.008664772727272728
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,68855,Normal,0.009182643794147327
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,59855,Normal,0.00791522491349481
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,64400,Normal,0.008302919708029197
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,74145,Normal,0.00852165725047081
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,63855,Normal,0.008531468531468531
Chevrolet,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,86965,Luxury,0.010662739322533137
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,59400,Normal,0.009770580296896087
Chevrolet,2016,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,92345,Luxury,0.007752928647497338
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,60400,Normal,0.008982630272952853
Chevrolet,2016,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,64855,Normal,0.009372599231754162
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,17.0,1385,69145,Normal,0.007558989350595114
Chevrolet,2016,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,17.0,1385,55400,Normal,0.004774398387369953
Chevrolet,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,87015,Luxury,0.004919540098346
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,59905,Normal,0.004919540098346
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,74195,Normal,0.0049148043496874735
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,65195,Normal,0.006245375166494006
Chevrolet,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,88395,Luxury,0.00584485470651544
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,59450,Normal,0.006360933417424993
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,55450,Normal,0.005552933773792669
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,70195,Normal,0.005364987381998317
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,68905,Normal,0.004824787057680215
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,65450,Normal,0.004229317678068651
Chevrolet,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,79450,Luxury,0.0065533038279369515
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,69905,Normal,0.0065533038279369515
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,69195,Normal,0.005550750845192232
Chevrolet,2017,premium unleaded (recommended),455.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,63905,Normal,0.004823132750442882
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,69450,Normal,0.005364987381998317
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,60450,Normal,0.00584485470651544
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,79195,Normal,0.0049148043496874735
Chevrolet,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,92395,Luxury,0.006243065315481914
Chevrolet,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15.0,1385,83450,Luxury,0.004227798071740823
Chevrolet,2017,premium unleaded (required),650.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15.0,1385,83015,Luxury,0.006360933417424993
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,73905,Normal,0.008272805613689524
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,16.0,1385,64450,Normal,0.006978193146417446
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,64905,Normal,0.008678806664083688
Chevrolet,2017,premium unleaded (recommended),460.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,16.0,1385,75195,Normal,0.007645051194539249
Audi,1990,regular unleaded,164.0,5.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,16.0,3105,2000,Normal,0.00732824427480916
Audi,1991,regular unleaded,164.0,5.0,MANUAL,all wheel drive,2.0,Compact,2dr Hatchback,15.0,3105,2000,Normal,0.006713286713286713
Maserati,2004,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,238,81013,Normal,0.00823428501409141
Maserati,2004,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,238,85174,Normal,0.007645051194539249
Maserati,2005,premium unleaded (required),385.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,11.0,238,86877,Normal,0.006713286713286713
Maserati,2005,premium unleaded (required),385.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,10.0,238,82633,Normal,0.00732824427480916
Maserati,2006,premium unleaded (required),390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,11.0,238,87577,Normal,0.008636422053720602
Maserati,2006,premium unleaded (required),390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,12.0,238,79900,Normal,0.006978193146417446
Volvo,1991,regular unleaded,188.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,17.0,870,2000,Normal,0.00850740600075959
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,22.0,2202,26470,Normal,0.006720672067206721
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,2202,23120,Normal,0.007000729242629441
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,22.0,2202,30620,Normal,0.007337045528987881
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,2202,29370,Normal,0.008097361127846729
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,22.0,2202,24370,Normal,0.007672108688206416
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,22.0,2202,29120,Normal,0.009016847267262517
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,22.0,2202,29820,Normal,0.008962264150943396
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,2202,28570,Normal,0.00815450643776824
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,2202,25220,Normal,0.009016847267262517
Honda,2014,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,2202,27870,Normal,0.009016847267262517
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,2202,32895,Normal,0.008962264150943396
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27.0,2202,23445,Normal,0.008962264150943396
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,2202,30895,Normal,0.007786177748675517
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27.0,2202,25545,Normal,0.007605093319379034
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,2202,29395,Normal,0.007381776239907728
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,2202,24695,Normal,0.007603530210454854
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26.0,2202,26795,Normal,0.007038983257973848
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27.0,2202,28145,Normal,0.006538024971623155
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27.0,2202,31645,Normal,0.006505324298160697
Honda,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,27.0,2202,29645,Normal,0.006832740213523132
